Gender,,Weight
Male,,143.4180133
Male,,137.3241783
Male,,183.4290565
Male,,182.8753489
Male,,191.5222749
Male,,198.0455483
Male,,173.8308701
Male,,167.6290788
Male,,209.1129982
Male,,204.564479
Male,,199.9663875
Male,,192.3478359
Male,,200.9071461
Male,,201.5464245
Male,,187.6556988
Male,,184.4360029
Male,,191.8245966
Male,,194.2417376
Male,,207.7765473
Male,,218.6921
Male,,200.1203609
Male,,223.3975723
Male,,184.1486543
Male,,209.9759929
Male,,196.419012
Male,,160.165791
Male,,159.1951056
Male,,189.6098581
Male,,199.2678611
Male,,181.3247792
Male,,178.6749378
Male,,189.1397057
Male,,181.146042
Male,,179.0063335
Male,,173.1962657
Male,,193.7262785
Male,,194.9017702
Male,,189.9399079
Male,,188.3149697
Male,,188.7570372
Male,,155.1375509
Male,,171.9750392
Male,,154.4411225
Male,,191.1488079
Male,,182.1925128
Male,,175.8986269
Male,,167.6670583
Male,,156.1813399
Male,,146.9545159
Male,,156.4908907
Male,,193.7200436
Male,,215.4875718
Male,,179.4158106
Male,,203.2450302
Male,,232.2093773
Male,,207.7107569
Male,,184.2776278
Male,,172.5150389
Male,,156.8657432
Male,,185.857731
Male,,175.2580721
Male,,217.3541372
Male,,193.726609
Male,,179.4431862
Male,,175.2328348
Male,,170.810301
Male,,176.830677
Male,,205.8992639
Male,,171.6955097
Male,,185.7127596
Male,,211.7241665
Male,,165.9794173
Male,,172.0248141
Male,,158.3687632
Male,,181.7832593
Male,,216.2149063
Male,,176.67115
Male,,186.1972499
Male,,174.7051113
Male,,135.8944622
Male,,190.9202428
Male,,164.0864114
Male,,208.2044353
Male,,173.9578558
Male,,184.8139092
Male,,218.5728016
Male,,175.0176496
Male,,186.965591
Male,,159.936436
Male,,205.7036291
Male,,219.0517283
Male,,165.2295227
Male,,196.6550119
Male,,189.3246707
Male,,169.9587892
Male,,182.8665632
Male,,227.4371382
Male,,204.0317413
Male,,214.3432907
Male,,178.4379493
Male,,178.177298
Male,,179.2458831
Male,,183.1715278
Male,,208.8391625
Male,,192.0811314
Male,,213.6839434
Male,,175.5521238
Male,,183.1248016
Male,,152.7918283
Male,,182.7558152
Male,,171.224027
Male,,185.5887401
Male,,204.6271564
Male,,190.8609752
Male,,194.7541892
Male,,202.1767836
Male,,182.3613965
Male,,188.0533331
Male,,171.6851696
Male,,172.962111
Male,,211.0412112
Male,,200.8009211
Male,,210.0484067
Male,,175.6487627
Male,,186.5978956
Male,,206.1647183
Male,,186.6735164
Male,,175.5713129
Male,,191.0889397
Male,,211.4644879
Male,,142.1747596
Male,,205.8433383
Male,,163.1420518
Male,,151.8756691
Male,,142.7258712
Male,,186.4515428
Male,,170.0013479
Male,,164.5022351
Male,,180.2983567
Male,,193.0701422
Male,,176.4172388
Male,,160.0635017
Male,,180.4195303
Male,,185.3482108
Male,,205.1692351
Male,,206.2240269
Male,,210.187294
Male,,215.7091144
Male,,181.5911787
Male,,161.8897691
Male,,197.6833194
Male,,179.5714664
Male,,186.1190374
Male,,192.3289666
Male,,179.2091948
Male,,237.5676083
Male,,152.6458481
Male,,196.3225311
Male,,172.5249689
Male,,202.3346955
Male,,193.8237781
Male,,186.9222837
Male,,179.7227431
Male,,167.6166926
Male,,232.7186777
Male,,171.7254568
Male,,179.995124
Male,,163.5857985
Male,,190.9943108
Male,,205.4730911
Male,,147.3712842
Male,,199.6028399
Male,,220.3834481
Male,,206.2855806
Male,,209.2265666
Male,,228.5587852
Male,,205.3890558
Male,,167.8423915
Male,,193.5116952
Male,,188.4506741
Male,,214.9813939
Male,,198.4041765
Male,,178.1658017
Male,,189.5834255
Male,,180.2012661
Male,,149.9346064
Male,,180.8962866
Male,,170.1006473
Male,,178.8188277
Male,,181.3633972
Male,,194.3300031
Male,,203.2584802
Male,,219.0951656
Male,,181.904824
Male,,185.9758251
Male,,201.679352
Male,,175.4450634
Male,,188.3951823
Male,,217.3684879
Male,,211.5794961
Male,,197.0608841
Male,,186.7188019
Male,,140.0099786
Male,,187.5508307
Male,,205.35946
Male,,179.2165702
Male,,208.4964966
Male,,211.7664268
Male,,228.4488269
Male,,170.7999514
Male,,186.2085658
Male,,229.3395116
Male,,176.8826374
Male,,240.9422666
Male,,172.6695664
Male,,155.3447978
Male,,170.3722156
Male,,194.7495235
Male,,190.0880629
Male,,227.116582
Male,,175.6246198
Male,,187.0287475
Male,,183.0630581
Male,,194.9414068
Male,,167.2849042
Male,,208.5784763
Male,,169.9651516
Male,,164.336269
Male,,195.9714769
Male,,205.6360496
Male,,212.058247
Male,,193.8284447
Male,,165.1439238
Male,,189.8386177
Male,,189.1265817
Male,,169.936601
Male,,224.133192
Male,,211.0191128
Male,,185.5340211
Male,,208.2945887
Male,,166.3523353
Male,,174.3248392
Male,,216.1964831
Male,,187.8630711
Male,,200.7345781
Male,,181.5636902
Male,,189.3688237
Male,,203.5134146
Male,,218.5330155
Male,,205.234403
Male,,176.4793431
Male,,156.4454748
Male,,199.8296986
Male,,148.9142878
Male,,186.6065519
Male,,201.481472
Male,,150.6709379
Male,,197.4726556
Male,,187.7085661
Male,,192.1997882
Male,,175.2969694
Male,,201.7955042
Male,,203.4936873
Male,,187.3466372
Male,,174.3997304
Male,,179.7959681
Male,,198.0267851
Male,,210.5459695
Male,,169.4965109
Male,,220.3371555
Male,,171.4052256
Male,,208.3815392
Male,,178.0730551
Male,,192.3495218
Male,,189.0227457
Male,,178.2166779
Male,,184.4932506
Male,,197.8870628
Male,,184.8335198
Male,,175.8798044
Male,,140.5127924
Male,,187.5686902
Male,,184.4476667
Male,,190.7991898
Male,,177.0319067
Male,,186.2839251
Male,,160.490301
Male,,164.0591567
Male,,191.8880429
Male,,181.3729706
Male,,225.7975247
Male,,196.2496978
Male,,187.0278285
Male,,196.6198197
Male,,219.1132095
Male,,174.2434883
Male,,158.7158702
Male,,185.9639951
Male,,159.7616564
Male,,178.8862048
Male,,201.1850848
Male,,175.1655077
Male,,189.80977
Male,,190.3654723
Male,,192.570363
Male,,136.6726435
Male,,161.5786407
Male,,195.322675
Male,,194.581051
Male,,178.5511913
Male,,196.1380275
Male,,179.3664566
Male,,187.6266091
Male,,204.7061013
Male,,194.6070531
Male,,196.6725565
Male,,200.5107262
Male,,186.4254196
Male,,200.3725775
Male,,209.7067299
Male,,125.8270219
Male,,204.5806985
Male,,192.3687772
Male,,224.6036548
Male,,198.7021759
Male,,162.7298484
Male,,187.3334814
Male,,188.7584321
Male,,200.6062376
Male,,194.2800659
Male,,188.3185876
Male,,176.0486441
Male,,218.5083389
Male,,223.1906998
Male,,180.4822588
Male,,191.4150254
Male,,210.4940033
Male,,196.3757818
Male,,206.0778851
Male,,167.4441401
Male,,187.5319002
Male,,203.0764788
Male,,205.5457947
Male,,186.7145678
Male,,207.5564082
Male,,201.6114938
Male,,202.9068593
Male,,153.8813772
Male,,162.5104693
Male,,192.9692761
Male,,186.3045996
Male,,179.2535701
Male,,159.0089916
Male,,177.2248263
Male,,161.6361003
Male,,158.7536285
Male,,184.6835273
Male,,167.2945421
Male,,186.9023127
Male,,196.2062567
Male,,172.7062583
Male,,205.8912338
Male,,192.100036
Male,,139.3105709
Male,,169.0727355
Male,,189.1761747
Male,,201.6018122
Male,,194.0961313
Male,,168.1535612
Male,,185.97165
Male,,206.4936129
Male,,186.1084084
Male,,140.1517157
Male,,199.9461546
Male,,197.2586623
Male,,207.5751785
Male,,182.8562129
Male,,216.0565032
Male,,167.7261923
Male,,180.0518562
Male,,190.408985
Male,,196.5041361
Male,,188.5944082
Male,,217.2382251
Male,,197.1775885
Male,,176.7073551
Male,,144.4617234
Male,,218.906557
Male,,203.846582
Male,,205.9416398
Male,,204.3651038
Male,,178.3272355
Male,,200.1206742
Male,,173.7771864
Male,,202.9951328
Male,,145.9135449
Male,,166.1296141
Male,,200.3073145
Male,,222.1839669
Male,,217.6441493
Male,,195.2304029
Male,,178.1738332
Male,,186.354916
Male,,204.3431869
Male,,171.7319275
Male,,200.1298194
Male,,152.3493799
Male,,181.4544623
Male,,176.0300672
Male,,185.7338021
Male,,206.6727082
Male,,187.40143
Male,,200.2424787
Male,,180.6366889
Male,,187.7790754
Male,,205.4793679
Male,,199.1441775
Male,,187.9232913
Male,,250.3171507
Male,,184.1305417
Male,,187.1636686
Male,,132.9481789
Male,,193.7599323
Male,,165.8390452
Male,,180.5753341
Male,,191.8136736
Male,,185.7878654
Male,,209.1775806
Male,,183.6769019
Male,,203.2306515
Male,,191.0077617
Male,,190.9647655
Male,,170.2199475
Male,,195.1792696
Male,,196.7192842
Male,,165.9559529
Male,,157.5119383
Male,,201.4713307
Male,,188.2412257
Male,,184.0617957
Male,,163.700812
Male,,207.1301089
Male,,211.1148097
Male,,206.6412168
Male,,171.5365546
Male,,166.6227324
Male,,157.4131471
Male,,189.9096712
Male,,182.74196
Male,,164.7249349
Male,,200.9419157
Male,,174.3012473
Male,,194.466166
Male,,212.0087426
Male,,187.2898022
Male,,175.6027079
Male,,162.6243273
Male,,162.9002409
Male,,180.5205798
Male,,185.0096096
Male,,170.5057487
Male,,190.251042
Male,,209.3234214
Male,,182.6293478
Male,,196.4737536
Male,,215.8751493
Male,,169.4096452
Male,,146.9566461
Male,,192.5735455
Male,,202.7377144
Male,,211.4604798
Male,,180.932596
Male,,210.0417032
Male,,174.6299947
Male,,189.2039245
Male,,188.1521677
Male,,153.4680504
Male,,179.0972488
Male,,186.0256649
Male,,178.0783604
Male,,164.2954408
Male,,212.5948655
Male,,174.654961
Male,,196.4295427
Male,,216.8597562
Male,,183.5816586
Male,,195.1162435
Male,,166.31193
Male,,178.9724812
Male,,156.9173142
Male,,191.9207273
Male,,198.4232792
Male,,183.1967135
Male,,158.6197611
Male,,186.5955147
Male,,198.1411753
Male,,184.6606371
Male,,166.2532759
Male,,189.7029699
Male,,199.3398571
Male,,191.4978986
Male,,181.5529917
Male,,166.6695699
Male,,192.0156786
Male,,200.1477049
Male,,170.7122297
Male,,136.668509
Male,,194.1779795
Male,,218.3144513
Male,,195.8570133
Male,,181.674739
Male,,180.8044498
Male,,205.5496716
Male,,183.4055261
Male,,184.0102671
Male,,191.9956928
Male,,193.7909946
Male,,200.7132709
Male,,178.4039696
Male,,163.7837028
Male,,207.0181045
Male,,185.5401186
Male,,213.8966895
Male,,172.4670879
Male,,210.7982626
Male,,209.78398
Male,,215.258776
Male,,191.9591286
Male,,200.2184902
Male,,199.75143
Male,,191.5634948
Male,,167.7226288
Male,,204.8682907
Male,,167.3729801
Male,,214.0044377
Male,,147.1971904
Male,,178.1690905
Male,,240.8517285
Male,,211.1248252
Male,,196.507741
Male,,170.4843974
Male,,213.701377
Male,,180.2437089
Male,,179.9376959
Male,,178.3005128
Male,,201.3907634
Male,,190.4098292
Male,,191.7638521
Male,,194.1978123
Male,,159.6337403
Male,,201.8027886
Male,,185.6835857
Male,,182.3314872
Male,,177.6034457
Male,,180.3443354
Male,,183.8137983
Male,,157.7281142
Male,,205.2812962
Male,,163.9772379
Male,,144.5510438
Male,,177.8973362
Male,,207.6930891
Male,,184.5100232
Male,,188.7309428
Male,,193.4541646
Male,,208.6932356
Male,,162.2912152
Male,,193.458537
Male,,182.4174166
Male,,166.3981217
Male,,202.993331
Male,,194.6871008
Male,,171.3054651
Male,,201.2606294
Male,,192.3450524
Male,,194.4505572
Male,,199.4991242
Male,,186.129922
Male,,180.7659086
Male,,213.4725743
Male,,201.9148471
Male,,189.7170543
Male,,157.6114698
Male,,177.0037601
Male,,207.074913
Male,,208.8709177
Male,,156.769607
Male,,129.2919824
Male,,202.0910374
Male,,222.2467954
Male,,216.9465466
Male,,201.8776566
Male,,175.155597
Male,,186.0576438
Male,,188.9599045
Male,,219.0261409
Male,,192.9420675
Male,,188.2230995
Male,,180.0922958
Male,,150.8569104
Male,,174.9311432
Male,,192.9785286
Male,,186.7810035
Male,,188.0899421
Male,,172.3825469
Male,,195.1543137
Male,,152.2898395
Male,,174.1576333
Male,,157.0004638
Male,,192.0275342
Male,,182.0089108
Male,,167.9127926
Male,,189.8097614
Male,,194.2108233
Male,,176.1555489
Male,,159.3112919
Male,,173.5326991
Male,,205.5640713
Male,,163.0489345
Male,,147.8668245
Male,,202.11628
Male,,166.9015146
Male,,168.5215667
Male,,188.7721544
Male,,211.8364641
Male,,203.8954577
Male,,216.4022645
Male,,161.8095448
Male,,195.0172064
Male,,203.4651918
Male,,171.3806026
Male,,187.1209452
Male,,189.7802755
Male,,200.4662815
Male,,157.4881832
Male,,173.6430404
Male,,183.5225201
Male,,193.2231968
Male,,188.8441724
Male,,176.0090834
Male,,219.133231
Male,,189.9901271
Male,,198.0771994
Male,,165.0713967
Male,,186.3774477
Male,,187.71678
Male,,157.45154
Male,,185.729441
Male,,158.0432301
Male,,138.0926359
Male,,181.4048084
Male,,177.3817664
Male,,191.5936244
Male,,182.89736
Male,,193.1380768
Male,,181.2904838
Male,,178.5074996
Male,,187.3225748
Male,,192.9577313
Male,,189.4250725
Male,,194.8675429
Male,,196.9727172
Male,,175.3908251
Male,,196.2687078
Male,,187.1141436
Male,,199.0395678
Male,,206.0172567
Male,,184.2074156
Male,,159.0765877
Male,,180.7027514
Male,,192.7598755
Male,,162.6905941
Male,,197.628079
Male,,195.1463069
Male,,145.7650273
Male,,247.386741
Male,,166.0157385
Male,,179.4279332
Male,,199.7144207
Male,,198.5505755
Male,,196.1880483
Male,,206.396597
Male,,190.3651823
Male,,164.6464698
Male,,189.603114
Male,,179.5732951
Male,,188.9558325
Male,,179.5370418
Male,,204.5867297
Male,,190.8404988
Male,,153.889337
Male,,210.1698701
Male,,168.6186759
Male,,206.6004422
Male,,211.7641408
Male,,177.3728153
Male,,192.9148094
Male,,178.1132529
Male,,159.0888654
Male,,170.541401
Male,,205.64992
Male,,183.2808067
Male,,188.2023211
Male,,192.4078354
Male,,186.0567292
Male,,184.5166876
Male,,211.285555
Male,,145.6943594
Male,,161.3282278
Male,,211.1702891
Male,,181.5525586
Male,,162.4759573
Male,,139.8279838
Male,,212.2562528
Male,,157.6905016
Male,,220.7572561
Male,,185.4227779
Male,,181.9053186
Male,,182.6760417
Male,,211.490801
Male,,197.2876862
Male,,182.6217298
Male,,203.4216758
Male,,193.2376047
Male,,212.1108792
Male,,186.3543674
Male,,186.2707727
Male,,174.0463505
Male,,180.7144438
Male,,183.3290335
Male,,199.056247
Male,,196.5603077
Male,,253.8890038
Male,,156.8810996
Male,,197.560031
Male,,176.2691478
Male,,204.6354397
Male,,177.7860776
Male,,200.5925818
Male,,170.2373143
Male,,185.0994042
Male,,171.5240417
Male,,176.1657039
Male,,156.3770439
Male,,168.4318692
Male,,203.2233233
Male,,222.220352
Male,,163.5710421
Male,,180.4734578
Male,,189.0326851
Male,,220.6633873
Male,,228.2751804
Male,,163.292432
Male,,194.0878693
Male,,210.2705685
Male,,181.0284042
Male,,155.8781942
Male,,213.3348909
Male,,162.9551733
Male,,185.9166419
Male,,196.6996713
Male,,191.5423289
Male,,172.3213119
Male,,190.7640144
Male,,174.1665871
Male,,194.7247027
Male,,192.1721368
Male,,196.5058136
Male,,214.3424658
Male,,174.7417844
Male,,140.8041017
Male,,166.5945699
Male,,158.316028
Male,,202.8496369
Male,,211.1662677
Male,,185.7550604
Male,,179.4894904
Male,,200.5073562
Male,,164.5830508
Male,,123.6283596
Male,,152.5546197
Male,,160.6279339
Male,,207.3948305
Male,,200.8422469
Male,,193.9372992
Male,,168.289127
Male,,172.7347648
Male,,182.688091
Male,,185.2993769
Male,,196.480848
Male,,168.875994
Male,,183.5950587
Male,,198.0665081
Male,,177.2491464
Male,,173.0613404
Male,,185.9279969
Male,,182.564518
Male,,171.9167424
Male,,184.3745036
Male,,173.8479257
Male,,203.4551053
Male,,170.1252448
Male,,181.5586034
Male,,180.1676129
Male,,195.8926709
Male,,192.8470994
Male,,158.8772062
Male,,189.2157901
Male,,191.913025
Male,,187.844857
Male,,188.9165791
Male,,200.0064378
Male,,187.706154
Male,,161.7450708
Male,,185.6781018
Male,,211.7613379
Male,,186.1899994
Male,,184.3380819
Male,,205.8477836
Male,,178.9159401
Male,,194.3793658
Male,,177.715215
Male,,199.1688303
Male,,148.3864185
Male,,203.042213
Male,,156.7892932
Male,,209.450911
Male,,192.5333401
Male,,176.2647355
Male,,166.8078387
Male,,145.864086
Male,,187.5336747
Male,,201.8794293
Male,,161.5593008
Male,,169.0554908
Male,,183.7158148
Male,,197.8626654
Male,,211.1727911
Male,,196.1395337
Male,,199.8098815
Male,,178.9052996
Male,,170.5235361
Male,,150.715885
Male,,168.3000293
Male,,184.3407473
Male,,198.4106267
Male,,176.5853398
Male,,205.7648919
Male,,166.7531109
Male,,197.4769298
Male,,166.102425
Male,,156.5409289
Male,,178.5918416
Male,,187.3083703
Male,,182.9043037
Male,,183.7431048
Male,,178.5023396
Male,,195.4211162
Male,,187.6953689
Male,,190.6921053
Male,,174.3951478
Male,,173.9158193
Male,,177.1133457
Male,,189.1790112
Male,,180.2965199
Male,,185.5565551
Male,,205.9251397
Male,,172.8081294
Male,,186.6776783
Male,,223.2898059
Male,,182.2710213
Male,,188.4368378
Male,,213.0700193
Male,,199.9852019
Male,,181.7825456
Male,,193.0854912
Male,,184.5328659
Male,,197.3631295
Male,,196.6392662
Male,,184.0559588
Male,,176.9958168
Male,,189.943109
Male,,178.6288814
Male,,172.4696254
Male,,200.8960479
Male,,174.658931
Male,,200.7553203
Male,,181.9428902
Male,,170.3025753
Male,,186.8091992
Male,,200.3649779
Male,,167.9304079
Male,,191.7037635
Male,,184.6895225
Male,,184.8415834
Male,,166.5529662
Male,,207.5858726
Male,,230.9870216
Male,,181.4874458
Male,,193.4417441
Male,,177.356393
Male,,190.2708664
Male,,228.2098866
Male,,192.9677563
Male,,203.0537871
Male,,173.5851498
Male,,167.1760451
Male,,164.8678617
Male,,186.9139379
Male,,184.2525441
Male,,176.3095737
Male,,193.0864742
Male,,200.7544876
Male,,181.8862409
Male,,201.448679
Male,,179.7741582
Male,,227.8249156
Male,,210.6921477
Male,,154.4237329
Male,,163.0116921
Male,,195.8603245
Male,,152.7566899
Male,,198.7339344
Male,,167.4747484
Male,,177.2924766
Male,,198.5166066
Male,,189.1040457
Male,,195.9178731
Male,,214.7876983
Male,,205.8153584
Male,,170.0654795
Male,,218.7557554
Male,,209.1284026
Male,,172.2692766
Male,,237.5753136
Male,,164.5538549
Male,,190.554244
Male,,181.7561303
Male,,171.4744458
Male,,190.1008364
Male,,222.5283899
Male,,184.4281991
Male,,191.3957589
Male,,185.6490863
Male,,210.1988449
Male,,202.4299596
Male,,144.2776711
Male,,187.2229089
Male,,217.5175372
Male,,182.8981169
Male,,175.1927208
Male,,181.9888564
Male,,203.2411923
Male,,188.2629958
Male,,164.5486457
Male,,153.0566577
Male,,219.8012406
Male,,185.8952873
Male,,191.6084474
Male,,196.7313716
Male,,183.540569
Male,,176.9507445
Male,,177.3352546
Male,,187.9647206
Male,,146.0455281
Male,,182.8164216
Male,,173.8084216
Male,,194.3830111
Male,,173.5546451
Male,,151.4497374
Male,,198.0959716
Male,,202.1302741
Male,,205.5752841
Male,,185.258335
Male,,197.3756657
Male,,168.9198271
Male,,201.6730831
Male,,202.3105745
Male,,230.4382367
Male,,214.2835788
Male,,192.1537013
Male,,180.8252205
Male,,186.5860278
Male,,171.9357709
Male,,203.2314894
Male,,203.5618459
Male,,160.9695549
Male,,187.1168178
Male,,219.7090849
Male,,174.7634217
Male,,209.7487989
Male,,206.5795246
Male,,178.6142906
Male,,166.5066409
Male,,149.8770657
Male,,214.2032867
Male,,213.6973737
Male,,204.367107
Male,,208.0196609
Male,,206.8389053
Male,,161.0854653
Male,,200.2994521
Male,,167.7949639
Male,,184.1169244
Male,,205.7563737
Male,,173.9005107
Male,,176.6122603
Male,,159.1682324
Male,,173.2639743
Male,,195.1221475
Male,,213.1058271
Male,,184.6541279
Male,,205.3767366
Male,,191.2791634
Male,,207.2606333
Male,,169.2503432
Male,,175.0562339
Male,,164.0927808
Male,,199.4872712
Male,,178.2093014
Male,,193.4873091
Male,,210.9074358
Male,,184.6344135
Male,,208.0638903
Male,,215.2820067
Male,,197.8546735
Male,,197.0024525
Male,,190.1458649
Male,,169.8870392
Male,,163.2933867
Male,,168.2636728
Male,,190.3542104
Male,,213.7323482
Male,,158.6858769
Male,,177.804321
Male,,210.499351
Male,,175.0885619
Male,,186.8569679
Male,,164.2003528
Male,,186.035697
Male,,196.1426309
Male,,174.3566974
Male,,176.912572
Male,,224.9353286
Male,,213.1431538
Male,,195.2372156
Male,,171.3900332
Male,,154.1243308
Male,,179.7716954
Male,,199.7824007
Male,,153.6552144
Male,,185.1312229
Male,,171.1417434
Male,,161.7195698
Male,,185.9954706
Male,,224.7474845
Male,,155.4332466
Male,,185.5365586
Male,,191.3541797
Male,,171.9103352
Male,,176.9299813
Male,,194.4192298
Male,,228.7496281
Male,,175.4485947
Male,,202.8660922
Male,,176.6324795
Male,,213.0841047
Male,,177.2015528
Male,,211.9147484
Male,,195.7730753
Male,,191.8814035
Male,,167.4155489
Male,,210.2101372
Male,,213.6760543
Male,,171.2410167
Male,,211.7400006
Male,,188.6235493
Male,,187.0010202
Male,,192.5251476
Male,,193.4650977
Male,,178.3021983
Male,,177.9241736
Male,,168.6667359
Male,,182.2135249
Male,,197.9161593
Male,,189.2361038
Male,,210.7056018
Male,,196.6053016
Male,,182.1232502
Male,,172.8988503
Male,,194.2055226
Male,,227.6989828
Male,,164.2301968
Male,,190.8175134
Male,,167.4531722
Male,,185.6925553
Male,,181.2198802
Male,,212.1199421
Male,,181.152035
Male,,191.8741693
Male,,206.7109165
Male,,198.3372497
Male,,165.4427511
Male,,174.3793633
Male,,234.8091796
Male,,186.7590155
Male,,196.5411775
Male,,224.3554899
Male,,170.4578256
Male,,167.9644596
Male,,190.7408731
Male,,132.2629805
Male,,190.214008
Male,,172.6401397
Male,,177.6301117
Male,,213.1296732
Male,,251.4250505
Male,,188.956674
Male,,182.2415316
Male,,217.3939625
Male,,173.5989423
Male,,166.0935039
Male,,210.485106
Male,,198.6416362
Male,,159.2814861
Male,,176.0196216
Male,,165.6993918
Male,,181.1550934
Male,,183.1734931
Male,,164.8935704
Male,,183.4010746
Male,,166.4332448
Male,,158.9257794
Male,,197.1782227
Male,,205.5617893
Male,,199.4379227
Male,,179.2525819
Male,,182.7969335
Male,,200.3412722
Male,,174.3344686
Male,,218.0637514
Male,,202.839156
Male,,224.6304862
Male,,175.6729628
Male,,217.7226101
Male,,178.3366036
Male,,205.2971055
Male,,158.7031413
Male,,206.824928
Male,,203.4548686
Male,,183.4752201
Male,,166.3887275
Male,,182.0457201
Male,,170.658318
Male,,202.5392177
Male,,187.7696349
Male,,157.1032324
Male,,192.7934602
Male,,181.6141111
Male,,209.2163209
Male,,168.7956146
Male,,173.8759632
Male,,166.5211109
Male,,183.7898926
Male,,224.7176965
Male,,218.4155045
Male,,213.7279148
Male,,208.3579641
Male,,213.2026057
Male,,194.9741159
Male,,193.3659139
Male,,186.4928981
Male,,176.2192786
Male,,214.269414
Male,,153.2124625
Male,,168.5197631
Male,,174.8568495
Male,,173.1055488
Male,,189.5255767
Male,,187.1941553
Male,,179.0650497
Male,,181.5007888
Male,,192.4280658
Male,,196.5004927
Male,,180.4245992
Male,,211.5791583
Male,,162.1279537
Male,,193.1789171
Male,,184.7558548
Male,,163.6536475
Male,,186.50355
Male,,201.8666485
Male,,182.8028285
Male,,183.2459153
Male,,202.2424853
Male,,168.3740713
Male,,212.4352382
Male,,198.1827179
Male,,154.2609794
Male,,184.3794488
Male,,224.8078318
Male,,200.8576584
Male,,144.7733274
Male,,172.9353908
Male,,245.7337827
Male,,194.2847409
Male,,149.3338943
Male,,206.9808963
Male,,190.3635233
Male,,207.8915092
Male,,200.9427227
Male,,220.7118883
Male,,159.2940905
Male,,181.9234219
Male,,185.8645946
Male,,198.6726975
Male,,210.3640911
Male,,180.0777922
Male,,192.5032068
Male,,201.9030921
Male,,177.3525898
Male,,227.0100841
Male,,202.4410432
Male,,167.5544962
Male,,217.4266592
Male,,174.8738756
Male,,212.3489645
Male,,199.8425161
Male,,203.907422
Male,,155.3240293
Male,,192.6893816
Male,,199.681981
Male,,205.619481
Male,,173.8162611
Male,,188.1556224
Male,,199.7040627
Male,,192.3736519
Male,,153.1200634
Male,,196.278034
Male,,168.9448977
Male,,214.5883172
Male,,177.0231893
Male,,182.0932794
Male,,177.2358638
Male,,176.5833168
Male,,202.2355678
Male,,201.2131677
Male,,210.2678885
Male,,218.2927331
Male,,185.879498
Male,,207.853053
Male,,195.3063599
Male,,154.4345083
Male,,139.9020711
Male,,197.9232477
Male,,211.7208568
Male,,183.2393559
Male,,182.7750121
Male,,177.3398392
Male,,159.557692
Male,,156.797858
Male,,164.7213074
Male,,177.6198629
Male,,236.1467302
Male,,197.2358408
Male,,196.190623
Male,,200.3666302
Male,,215.1625286
Male,,208.6962079
Male,,186.8483588
Male,,178.6200523
Male,,210.2044789
Male,,155.7644546
Male,,203.6204307
Male,,207.6790285
Male,,201.8676789
Male,,211.7496641
Male,,225.3277791
Male,,175.1721011
Male,,184.1585543
Male,,142.2525455
Male,,171.7332884
Male,,191.9464884
Male,,178.5755104
Male,,188.3537842
Male,,206.5869643
Male,,201.3787338
Male,,202.4851572
Male,,160.2394002
Male,,148.1021185
Male,,175.4365111
Male,,224.3050792
Male,,182.1839811
Male,,158.8518048
Male,,148.9169373
Male,,204.038125
Male,,213.9030628
Male,,190.8249379
Male,,213.4317284
Male,,193.071009
Male,,198.9994082
Male,,203.8609141
Male,,205.6957513
Male,,183.8217877
Male,,203.3539004
Male,,204.2448734
Male,,224.3035075
Male,,188.7873609
Male,,207.6378327
Male,,206.9407262
Male,,191.9288235
Male,,204.6574036
Male,,192.8583358
Male,,197.532281
Male,,199.8985004
Male,,187.4681624
Male,,166.6155385
Male,,182.3872471
Male,,159.957496
Male,,155.9934435
Male,,156.2881684
Male,,171.7759835
Male,,167.3932551
Male,,208.9849709
Male,,185.1235237
Male,,172.9303407
Male,,202.5307652
Male,,169.8987329
Male,,203.3763539
Male,,175.6588963
Male,,162.6877103
Male,,178.3320496
Male,,149.3298985
Male,,173.829606
Male,,209.6265724
Male,,190.8829373
Male,,147.3995899
Male,,191.8745731
Male,,194.4555936
Male,,198.9560766
Male,,179.2870313
Male,,169.0211007
Male,,142.3437116
Male,,212.7528555
Male,,196.4201703
Male,,171.7329433
Male,,140.0420185
Male,,201.2655905
Male,,174.0868757
Male,,229.2947458
Male,,212.867963
Male,,194.8220869
Male,,224.3575325
Male,,210.0463947
Male,,191.588221
Male,,174.2134044
Male,,249.1102416
Male,,182.269968
Male,,161.5855911
Male,,170.7937785
Male,,171.5283384
Male,,192.3904844
Male,,178.2330664
Male,,188.5895657
Male,,190.0054149
Male,,243.2674974
Male,,214.1725121
Male,,136.4715106
Male,,198.7218435
Male,,155.1874282
Male,,175.5908819
Male,,192.4337339
Male,,186.3062988
Male,,183.6898262
Male,,189.7203483
Male,,183.1092096
Male,,146.189967
Male,,182.9592159
Male,,204.6814307
Male,,175.953797
Male,,196.522152
Male,,182.546138
Male,,184.7658113
Male,,184.1097302
Male,,178.5472082
Male,,181.1863709
Male,,199.8292821
Male,,167.1116743
Male,,206.5921751
Male,,198.9367922
Male,,189.8419761
Male,,183.2496144
Male,,165.461382
Male,,187.2832522
Male,,222.327978
Male,,173.2791652
Male,,188.9831458
Male,,213.653765
Male,,193.7268956
Male,,174.4117413
Male,,203.1906107
Male,,204.4129596
Male,,198.8241699
Male,,203.3729654
Male,,147.4451722
Male,,181.6509715
Male,,190.3853611
Male,,188.3392854
Male,,172.5300254
Male,,140.4632665
Male,,221.7792786
Male,,172.7678981
